trans_tm,sys_tra_no,pdate
20180415212809,695378,20180415
20180402142004,686668,20180402
20180402141856,195890,20180402
20180402141838,274394,20180402
20180402141822,711280,20180402
20180402141805,155378,20180402
20180402141749,934076,20180402
20180402141733,943077,20180402
20180402141716,941077,20180402
20180402141659,240083,20180402
20180402141640,892272,20180402
20180402141624,98274,20180402
20180402141558,762288,20180402
20180419164642,992489,20180419
20180419175836,572990,20180419
20180419201357,338778,20180419
20180419201325,192073,20180419
20180419145714,393983,20180419
20180420020346,317771,20180420
20180420020243,825279,20180420
20180420020228,101995,20180420
20180413192934,722089,20180413
20180413192856,832986,20180413
20180413192838,300969,20180413
20180413192820,790090,20180413
20180413192802,109893,20180413
20180413192744,119591,20180413
20180413192725,406498,20180413
20180413192708,332488,20180413
20180413192651,637478,20180413
20180413192634,818886,20180413
20180413192617,563670,20180413
20180413192559,542173,20180413
20180413192542,541273,20180413
20180413192526,53595,20180413
20180413192510,107091,20180413
20180413192452,395898,20180413
20180413192435,104991,20180413
20180413192417,90668,20180413
20180420130645,167870,20180420
20180420130627,480890,20180420
20180420130615,223292,20180420
20180420130603,551186,20180420
20180420130535,706094,20180420
20180420130524,304695,20180420
20180420130515,27987,20180420
20180420130504,673368,20180420
20180420150553,659072,20180420
20180420150536,832588,20180420
20180420150522,385686,20180420
20180420150507,378082,20180420
20180420150441,878583,20180420
20180420150410,680976,20180420
20180419011715,60771,20180419
20180419011552,448792,20180419
20180419011541,584377,20180419
20180419011530,691473,20180419
20180419011519,322768,20180419
20180420183203,298299,20180420
20180407212812,977984,20180407
20180407212628,752291,20180407
20180420131141,252992,20180420
20180420131123,250892,20180420
20180420130805,462489,20180420
20180420130756,492490,20180420
20180420130742,459689,20180420
20180420130733,211399,20180420
20180420130623,37587,20180420
20180420130614,585296,20180420
20180420130603,35087,20180420
20180420130554,477990,20180420
20180420130542,863269,20180420
20180420130521,157684,20180420
20180420130509,670381,20180420
20180420182330,32377,20180420
20180420182234,25876,20180420
20180415102858,543470,20180415
20180415102757,179481,20180415
20180421140224,950295,20180421
20180421162741,662097,20180421
20180421154305,409080,20180421
20180421131554,382971,20180421
20180422103605,149687,20180422
20180422103523,955272,20180422
20180422103459,946169,20180422
20180422103412,636999,20180422
20180422103333,218394,20180422
20180422103303,981697,20180422
20180422103248,930869,20180422
20180422103230,155683,20180422
20180422160831,650890,20180422
20180422160801,850872,20180422
20180422160722,650485,20180422
20180422160645,557082,20180422
20180422172959,324874,20180422
20180422172909,711887,20180422
20180423131401,958292,20180423
20180423144144,260191,20180423
20180423144128,316082,20180423
20180423144113,456388,20180423
20180423144057,682679,20180423
20180423144040,498787,20180423
20180423144021,809983,20180423
20180423143959,144871,20180423
20180423145458,600187,20180423
20180423145416,26078,20180423
20180423152901,125594,20180423
20180414111204,922095,20180414
20180414111148,212084,20180414
20180414111124,527590,20180414
20180422211737,429674,20180422
20180422094425,894784,20180422
20180423175831,325070,20180423
20180423175728,575193,20180423
20180423191933,16189,20180423
20180423191916,377791,20180423
20180423191203,27099,20180423
20180423191145,972293,20180423
20180423191126,571587,20180423
20180423210721,420070,20180423
20180423145157,330391,20180423
20180417085814,86892,20180417
20180410134305,619289,20180410
20180423162754,383179,20180423
20180423162741,275096,20180423
20180423162659,630189,20180423
20180423162648,627378,20180423
20180423162636,372879,20180423
20180423162623,1891,20180423
20180424102356,899989,20180424
20180422210009,415576,20180422
20180424112848,928773,20180424
20180424112825,870274,20180424
20180424112814,442297,20180424
20180424112805,596786,20180424
20180424112755,517585,20180424
20180424112746,95070,20180424
20180424112734,863074,20180424
20180424112721,34288,20180424
20180424112712,849979,20180424
20180424112700,911473,20180424
20180424112650,964083,20180424
20180424112635,871976,20180424
20180424112619,22688,20180424
20180424112609,136392,20180424
20180424112554,345093,20180424
20180424105128,299668,20180424
20180423183251,319069,20180423
20180423183107,68591,20180423
20180423183056,353374,20180423
20180423182840,366977,20180423
20180424123011,791070,20180424
20180424122940,266990,20180424
20180424122905,242298,20180424
20180424122824,181294,20180424
20180424122732,765988,20180424
20180424172811,758983,20180424
20180424172730,586386,20180424
20180424172715,52288,20180424
20180424172700,98871,20180424
20180424172645,462489,20180424
20180424172622,314881,20180424
20180424182853,624688,20180424
20180424182817,787782,20180424
20180424212008,184686,20180424
20180424211912,644488,20180424
20180424211852,122190,20180424
20180425004047,933291,20180425
20180423152144,161089,20180423
20180423152120,729388,20180423
20180425012022,633690,20180425
20180425012003,235980,20180425
20180425125453,257686,20180425
20180425125442,934573,20180425
20180425125431,641898,20180425
20180425125419,252886,20180425
20180425125408,535282,20180425
20180425125356,884374,20180425
20180425125344,883574,20180425
20180425125333,247186,20180425
20180425125322,863479,20180425
20180425125311,572491,20180425
20180425125259,241686,20180425
20180425125249,523282,20180425
20180425125237,631798,20180425
20180425125224,23183,20180425
20180425125141,885177,20180425
20180425125129,584881,20180425
20180425125117,863074,20180425
20180425125105,581881,20180425
20180425125054,110670,20180425
20180425125043,7383,20180425
20180425125031,504982,20180425
20180425125020,73695,20180425
20180425125008,717087,20180425
20180425124957,622968,20180425
20180425124945,804569,20180425
20180425124933,69395,20180425
20180425124921,133589,20180425
20180425124909,494082,20180425
20180425132940,472589,20180425
20180425132833,722499,20180425
20180425132817,462589,20180425
20180425132801,793782,20180425
20180425132742,392870,20180425
20180425132717,438093,20180425
20180425132701,21688,20180425
20180425132645,530086,20180425
20180425132626,782982,20180425
20180425134254,174775,20180425
20180425134218,270777,20180425
20180425143959,99486,20180425
20180425143926,140471,20180425
20180425150815,874077,20180425
20180425131623,626399,20180425
20180425131611,983675,20180425
20180425131559,365889,20180425
20180425131548,98273,20180425
20180425131535,577996,20180425
20180425131523,48384,20180425
20180425131510,691794,20180425
20180425151815,865195,20180425
20180425151758,950773,20180425
20180425151742,897179,20180425
20180425151726,614081,20180425
20180425151706,850072,20180425
20180425034057,727985,20180425
20180425034001,598772,20180425
20180425033944,893170,20180425
20180425033927,674676,20180425
20180425033911,559575,20180425
20180425033850,252088,20180425
20180425033833,726385,20180425
20180425033815,92296,20180425
20180425033757,684892,20180425
20180425033740,408868,20180425
20180425033724,131671,20180425
20180425033709,676177,20180425
20180425033653,223194,20180425
20180425033636,595772,20180425
20180425033619,557175,20180425
20180425033556,282582,20180425
20180425033538,629779,20180425
20180425033420,781686,20180425
20180424171320,951687,20180424
20180424171259,536177,20180424
20180424171238,555573,20180424
20180424171219,738970,20180424
20180424171159,696998,20180424
20180424171138,490674,20180424
20180424171117,193881,20180424
20180424171054,443286,20180424
20180424171034,45784,20180424
20180424171013,749078,20180424
20180424170951,708491,20180424
20180425061110,369582,20180425
20180425151040,368898,20180425
20180425151011,138378,20180425
20180425150952,853274,20180425
20180425150932,279585,20180425
20180425150913,1083,20180425
20180425150854,272985,20180425
20180425150811,803187,20180425
20180425135508,616878,20180425
20180425135423,321779,20180425
20180425135351,275672,20180425
20180425144246,450768,20180425
20180425144159,141394,20180425
20180425171233,646075,20180425
20180425171215,244490,20180425
20180425171157,982578,20180425
20180425171138,404380,20180425
20180425171119,341882,20180425
20180425171056,698074,20180425
20180425171036,630375,20180425
20180425171021,384981,20180425
20180425171006,195985,20180425
20180425170947,235386,20180425
20180425145212,771873,20180425
20180425145115,652575,20180425
20180425145054,96489,20180425
20180412162810,864168,20180412
20180412162715,54090,20180412
20180412162636,888997,20180412
20180412162409,641784,20180412
20180412162102,943085,20180412
20180412162044,824168,20180412
20180425194525,82270,20180425
20180425194514,775372,20180425
20180425194458,832576,20180425
20180425194447,79770,20180425
20180425194434,802079,20180425
20180425194422,831374,20180425
20180425194409,448885,20180425
20180425194353,799779,20180425
20180425194335,834077,20180425
20180425175524,11075,20180425
20180425175503,101277,20180425
20180425175440,326270,20180425
20180425181151,480070,20180425
20180425181123,807090,20180425
20180425181109,832895,20180425
20180425181056,380798,20180425
20180425181040,154472,20180425
20180425181028,5668,20180425
20180425181013,350383,20180425
20180425201642,946569,20180425
20180425201624,277678,20180425
20180425201606,973079,20180425
20180425201546,263584,20180425
20180425201527,937772,20180425
20180425201511,686580,20180425
20180425201453,924575,20180425
20180425201435,923375,20180425
20180425201417,232870,20180425
20180425203334,337770,20180425
20180425203248,366878,20180425
20180425202313,983469,20180425
20180425202844,14869,20180425
20180425202810,457795,20180425
20180425202753,398792,20180425
20180425202737,10269,20180425
20180425202717,72977,20180425
20180425000559,485677,20180425
20180425000444,700570,20180425
20180425000417,151098,20180425
20180425000336,698170,20180425
20180425000255,937871,20180425
20180425000226,936871,20180425
20180425000200,92282,20180425
20180425000133,935271,20180425
20180424235946,453274,20180424
20180424235902,452774,20180424
20180424235832,504373,20180424
20180424235803,588383,20180424
20180425225013,315386,20180425
20180425224955,722483,20180425
20180425224914,316590,20180425
20180425224851,525175,20180425
20180423144135,715277,20180423
20180423144059,369480,20180423
20180423144042,708377,20180423
20180423144024,926590,20180423
20180423144001,918670,20180423
20180424185929,358674,20180424
20180424185859,838388,20180424
20180425135252,339784,20180425
20180426115136,493777,20180426
20180426124607,47272,20180426
20180426124529,71479,20180426
20180424165736,945484,20180424
20180424165709,629970,20180424
20180424165642,818387,20180424
20180424165604,90099,20180424
20180424165542,792888,20180424
20180424165524,334772,20180424
20180424165501,858871,20180424
20180424165426,257290,20180424
20180424165347,533394,20180424
20180424165324,492883,20180424
20180426140540,817892,20180426
20180426140523,648772,20180426
20180426140506,130397,20180426
20180426140425,278287,20180426
20180426134901,74371,20180426
20180426134826,619086,20180426
20180426134814,519672,20180426
20180423130009,741281,20180423
20180423125945,524891,20180423
20180423125930,302099,20180423
20180423115306,683397,20180423
20180423115217,676297,20180423
20180423115205,100668,20180423
20180424223149,365185,20180424
20180424223130,364485,20180424
20180424223101,863899,20180424
20180424223046,718491,20180424
20180424223030,365073,20180424
20180415005505,164272,20180415
20180426134901,74371,20180426
20180426134826,619086,20180426
20180426134814,519672,20180426
20180423130009,741281,20180423
20180423125945,524891,20180423
20180423125930,302099,20180423
20180423115306,683397,20180423
20180423115217,676297,20180423
20180423115205,100668,20180423
20180423183041,412873,20180423
20180423183022,786993,20180423
20180423182943,54681,20180423
20180426155651,408072,20180426
20180426154217,148468,20180426
20180426105534,318487,20180426
20180426151727,778499,20180426
20180426151706,224273,20180426
20180427020653,622271,20180427
20180427020636,148173,20180427
20180427020623,351070,20180427
20180427020552,378096,20180427
20180426215444,484768,20180426
20180426215433,386080,20180426
20180426215402,732573,20180426
20180426215351,933770,20180426
20180426215338,382280,20180426
20180426215326,690687,20180426
20180426215312,559091,20180426
20180426215300,380780,20180426
20180426215246,165886,20180426
20180426204204,807898,20180426
20180426204138,307869,20180426
20180426204057,860995,20180426
20180426173119,880287,20180426
20180426172935,823281,20180426
20180426172900,913968,20180426
20180426172839,862792,20180426
20180425165902,109485,20180425
20180425165843,539993,20180425
20180425165823,645487,20180425
20180425165758,625077,20180425
20180425165704,531693,20180425
20180427091404,723099,20180427
20180427090819,246576,20180427
20180427090124,382496,20180427
20180426155542,391669,20180426
20180426053005,682485,20180426
20180426052749,596282,20180426
20180426052654,886772,20180426
20180424235051,121180,20180424
20180424235035,51187,20180424
20180424235015,68394,20180424
20180424234946,384172,20180424
20180427130248,235981,20180427
20180427130224,947795,20180427
20180427130214,319568,20180427
20180427130205,583673,20180427
20180427130156,758070,20180427
20180427130146,381894,20180427
20180427130134,462269,20180427
20180427130119,611585,20180427
20180427131606,339280,20180427
20180427131541,901678,20180427
20180427131531,561290,20180427
20180427131522,69587,20180427
20180427131512,568369,20180427
20180427131503,552490,20180427
20180427131454,421068,20180427
20180427131444,726785,20180427
20180427131425,724785,20180427
20180427131413,856070,20180427
20180427131404,681673,20180427
20180427131355,178993,20180427
20180427131345,549386,20180427
20180427131335,677473,20180427
20180427131326,882478,20180427
20180427131304,405468,20180427
20180427132359,514094,20180427
20180427132348,703979,20180427
20180427132322,699579,20180427
20180427132305,865399,20180427
20180427132256,120091,20180427
20180427132247,206171,20180427
20180427132237,67895,20180427
20180427132216,683090,20180427
20180427132207,476368,20180427
20180427132158,126387,20180427
20180427132148,989198,20180427
20180427131154,908598,20180427
20180427131145,587872,20180427
20180427131135,753283,20180427
20180427131126,169284,20180427
20180427131113,740799,20180427
20180427124604,326869,20180427
20180427124554,413874,20180427
20180427124544,621670,20180427
20180427124530,173868,20180427
20180427124520,898871,20180427
20180427124511,440891,20180427
20180427124502,896171,20180427
20180427124452,396577,20180427
20180427124438,755192,20180427
20180427164826,922090,20180427
20180427164806,891681,20180427
20180427233047,786071,20180427
20180427233039,977581,20180427
20180427233030,427983,20180427
20180427233016,619086,20180427
20180424182256,999989,20180424
20180427222440,839781,20180427
20180427222432,212796,20180427
20180427222423,119572,20180427
20180427222408,177076,20180427
20180427222359,632385,20180427
20180427222350,71099,20180427
20180427222341,285483,20180427
20180427222332,810493,20180427
20180427222323,968087,20180427
